t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft,f21_lat,f21_lon,f21_alt_ft,f22_lat,f22_lon,f22_alt_ft,f23_lat,f23_lon,f23_alt_ft,f24_lat,f24_lon,f24_alt_ft,f25_lat,f25_lon,f25_alt_ft
13800,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999989,-84.29750000000001,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.893129528334505,-86.33518040251012,34947.761911876754
14400,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999986,-84.2975,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.893129528334505,-86.33518040251012,34947.761911876754
15000,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999986,-84.29750000000001,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.893129528334505,-86.33518040251012,34947.761911876754
15600,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999986,-84.2975,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.893129528334505,-86.33518040251012,34947.761911876754
16200,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999983,-84.29750000000004,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.893129528334505,-86.33518040251012,34947.761911876754
16800,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999986,-84.2975,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.966200000000015,-85.73750000000007,24947.761911876754
17400,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999979,-84.29750000000001,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.9662,-85.0175,18000.0
18000,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96620000000036,-84.2975,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.9662,-84.2975,11000.0
18600,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999844,-84.2975,11000.0,40.39472,-85.56056,35000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.96619999999985,-84.2975,11000.0
19200,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999975,-84.29750000000018,11000.0,40.39601645520096,-84.89730000000012,25000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.96619999999991,-84.29750000000001,11000.0
19800,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999986,-84.29750000000001,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.966199999999986,-84.2975,11000.0
20400,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999986,-84.2975,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.96619999999992,-84.2975,11000.0
21000,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999973,-84.29750000000001,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.966199999999986,-84.2975,11000.0
21600,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999986,-84.2975,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.96619999999965,-84.29750000000001,11000.0
22200,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.96619999999983,-84.29750000000003,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.966199999999986,-84.2975,11000.0
22800,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.44226274438839,-80.36468058229852,28000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.966199999999986,-84.2975,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.966199999999915,-84.2975,11000.0
23400,42.728090982247146,-80.40067582986097,30000.0,40.505,-85.65944,29000.0,40.52306,-85.64,29900.0,40.69483764131082,-80.76981537164139,30000.0,39.47207014201796,-82.13958143060201,35000.0,39.47195669419985,-82.13982072706742,34843.47016433779,42.72862658204464,-80.40075545441255,30000.0,43.3119378771412,-86.14249638029663,31000.0,39.47299397976529,-82.13763238466804,31000.0,39.53442701729151,-82.0077444006968,33725.42807371526,43.02658333071338,-80.46830823156361,22000.0,42.01753191517679,-86.34380030838875,33000.0,42.4165,-81.08468058229852,30000.0,40.50556,-85.62667,31900.0,40.42386318225868,-85.75708858022136,30809.94008446692,43.22180159193222,-86.17479336238881,29000.0,39.53626370841718,-82.00385253342458,35026.76183958823,41.9661999999996,-84.2974999999998,11000.0,41.7375,-84.1773,17000.0,39.47196530123279,-82.13980259697075,33000.0,42.728643301578266,-80.40075795334256,32252.54969173528,39.72775887326741,-81.6737038473906,32000.0,40.69650863073345,-80.76881259892107,18000.0,43.0803207356399,-80.48181461424942,28423.553857505813,41.966199999999986,-84.2975,11000.0
