t,f1_lat,f1_lon,f1_alt_ft,f2_lat,f2_lon,f2_alt_ft,f3_lat,f3_lon,f3_alt_ft,f4_lat,f4_lon,f4_alt_ft,f5_lat,f5_lon,f5_alt_ft,f6_lat,f6_lon,f6_alt_ft,f7_lat,f7_lon,f7_alt_ft,f8_lat,f8_lon,f8_alt_ft,f9_lat,f9_lon,f9_alt_ft,f10_lat,f10_lon,f10_alt_ft,f11_lat,f11_lon,f11_alt_ft,f12_lat,f12_lon,f12_alt_ft,f13_lat,f13_lon,f13_alt_ft,f14_lat,f14_lon,f14_alt_ft,f15_lat,f15_lon,f15_alt_ft,f16_lat,f16_lon,f16_alt_ft,f17_lat,f17_lon,f17_alt_ft,f18_lat,f18_lon,f18_alt_ft,f19_lat,f19_lon,f19_alt_ft,f20_lat,f20_lon,f20_alt_ft
17400,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999984,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
18000,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
18600,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999989,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
19200,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
19800,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999983,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
20400,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
21000,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999979,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
21600,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
22200,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999974,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
22800,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
23400,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999967,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
24000,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
24600,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999962,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
25200,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
25800,42.95290215287274,-80.4498223247169,20000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72859175431176,-80.4007502785051,30098.356244302344,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999959,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
26400,42.95290215287274,-81.1698219459334,28000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.91082348522374,-80.60886657260059,30000.0,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
27000,42.818727245774156,-81.88929999999996,18000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.91082348522374,-81.16929999999996,28000.0,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999963,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
27600,42.4165,-82.60929999999996,8000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.72900000000003,-81.88929999999996,18000.0,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
28200,42.4165,-82.60929999999996,8000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.4165,-82.60929999999996,8000.0,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999974,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
28800,42.41649999999995,-82.60929999999996,8000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.41649999999994,-82.60929999999996,8000.0,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.9405,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
29400,42.4165,-82.60929999999996,8000.0,42.04520638849397,-86.3451582551995,24881.40644198433,42.4165,-82.60929999999996,8000.0,43.14333,-86.20283554065244,25000.0,43.08041453187901,-80.48183794799729,28497.07388501836,42.72839048632175,-80.40072036968238,28000.0,42.51425024569307,-80.36898337590124,31380.663688417008,40.67310261772449,-80.78284743956621,30000.0,43.294970114986896,-86.14858226440323,25000.0,39.47205927101589,-82.13960435159959,33000.0,42.0440283617466,-86.34510052157984,33000.0,42.51465834007257,-80.36904368079536,31633.6326876871,43.002475359103286,-86.24454244636698,34524.356836382736,41.673,-82.94049999999977,18615.59306899031,39.4128779144852,-82.28383496039737,35000.0,40.69475370909346,-80.76986511336376,30000.0,40.48611,-85.60306,27000.0,42.98361,-80.58861,29200.0,40.49639,-85.71833,29200.0,39.39689375178773,-82.32856757995995,34042.42499284907
